Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Top 5 vs Other Sales,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Contribution Pct,East Decaf Sales,Expenses to Sales Ratio,Inventory,Major Market Profit,Margin,Marketing,Pct in Major Market,Profit,Sales,Total Expenses
541,8/3/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,40,70,20,110,37,0,0,0.707865169,513,0,52,33,0,-11,89,63
541,9/3/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,90,30,150,52,0,0,0.611111111,509,0,74,47,0,-3,126,77
971,10/3/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,70,100,50,170,51,0,0,0.622950820,503,0,71,46,0,-5,122,76
541,11/3/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,80,10,140,52,0,0,0.616,509,0,73,47,0,-4,125,77
503,12/3/2012,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,50,80,20,130,47,0,0,0.642857143,521,0,65,42,0,-7,112,72
503,1/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,70,110,40,180,63,0,0,0.535714286,435,0,87,57,0,2,168,90
541,2/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,100,40,160,54,0,0,0.576642336,427,0,75,49,0,-6,137,79
971,3/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,90,30,150,52,0,0,0.571428571,421,0,73,47,0,-4,133,76
503,4/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,90,30,150,52,0,0,0.571428571,433,0,73,47,0,-4,133,76
971,5/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,100,40,160,53,0,0,0.566929134,458,0,75,48,0,-3,127,72
503,6/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,50,80,30,130,44,0,0,0.603773585,496,0,63,40,0,-8,106,64
503,7/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,40,70,20,110,39,0,0,0.648936170,517,0,56,36,0,-14,94,61
971,8/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,40,70,20,110,37,0,0,0.670454545,513,0,52,33,0,-15,88,59
503,9/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,90,30,150,52,0,0,0.574626866,509,0,74,47,0,-4,134,77
503,10/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,70,100,50,170,51,0,0,0.584615385,503,0,71,46,0,-7,130,76
971,11/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,60,80,10,140,52,0,0,0.578947368,509,0,73,47,0,-6,133,77
541,12/3/2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Others,Regular,50,80,20,130,47,0,0,0.605042017,521,0,65,42,0,-10,119,72
435,6/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,80,90,60,170,65,0,0,0.288732394,1042,0,77,20,0,36,142,41
435,7/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,70,90,60,160,60,0,0,0.303030303,1070,0,72,18,0,32,132,40
801,8/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,60,70,40,130,50,0,0,0.327272727,1064,0,60,15,0,24,110,36
801,9/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,70,100,70,170,62,0,0,0.301470588,1059,0,74,19,0,33,136,41
435,10/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,90,110,90,200,65,0,0,0.288732394,1053,0,77,20,0,36,142,41
801,11/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,80,90,50,170,69,0,0,0.28,1060,0,81,21,0,39,150,42
435,12/3/2012,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,70,90,50,160,63,0,0,0.287769784,1075,0,76,19,0,36,139,40
801,1/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,90,120,80,210,78,0,0,0.247368421,965,0,92,24,0,73,190,47
801,2/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,90,110,70,200,75,0,0,0.25,956,0,90,23,0,68,176,44
435,3/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,90,110,70,200,74,0,0,0.252873563,949,0,89,22,0,67,174,44
801,4/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,90,110,70,200,76,0,0,0.247191011,965,0,91,23,0,70,178,44
435,5/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,80,100,60,180,68,0,0,0.265306122,998,0,80,21,0,52,147,39
435,6/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,80,90,60,170,65,0,0,0.269503546,1042,0,77,20,0,50,141,38
801,7/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,70,90,60,160,60,0,0,0.282442748,1070,0,72,18,0,44,131,37
435,8/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,60,70,40,130,50,0,0,0.302752294,1064,0,60,15,0,33,109,33
435,9/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,70,100,70,170,62,0,0,0.282758621,1059,0,74,19,0,49,145,41
435,10/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,90,110,90,200,65,0,0,0.271523179,1053,0,77,20,0,53,151,41
435,11/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,80,90,50,170,69,0,0,0.2625,1060,0,81,21,0,58,160,42
435,12/3/2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Others,Regular,70,90,50,160,63,0,0,0.270270270,1075,0,76,19,0,53,148,40
702,6/3/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,36,0,0,0.560975610,236,0,46,13,,0,82,46
775,7/3/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,36,0,0,0.573170732,252,0,46,13,0,-1,82,47
702,8/3/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,38,0,0,0.546511628,248,0,48,14,0,1,86,47
702,9/3/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,50,60,20,110,40,0,0,0.538461538,244,0,51,15,0,2,91,49
775,10/3/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,30,100,34,0,0,0.584415584,240,0,43,12,0,-2,77,45
775,11/3/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,30,50,10,80,33,0,0,0.608108108,243,0,41,12,0,-4,74,45
775,12/3/2012,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,39,0,0,0.545454545,250,0,49,14,0,1,88,48
775,1/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,50,10,90,34,0,0,0.552941176,197,0,42,12,0,-5,85,47
702,2/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,50,10,90,33,0,0,0.582278481,193,0,41,12,0,-7,79,46
702,3/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,50,10,90,33,0,0,0.575,190,0,42,12,0,-6,80,46
702,4/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,50,10,90,35,0,0,0.547619048,197,0,44,13,0,-3,84,46
702,5/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,36,0,0,0.5375,212,0,45,13,0,-1,80,43
702,6/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,36,0,0,0.530864198,236,0,46,13,,0,81,43
775,7/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,36,0,0,0.543209877,252,0,46,13,0,-1,81,44
775,8/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,38,0,0,0.517647059,248,0,48,14,0,1,85,44
775,9/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,50,60,20,110,40,0,0,0.505154639,244,0,51,15,0,3,97,49
702,10/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,30,100,34,0,0,0.548780488,240,0,43,12,0,-3,82,45
775,11/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,30,50,10,80,33,0,0,0.569620253,243,0,41,12,0,-6,79,45
702,12/3/2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Top 5 Products,Regular,40,60,20,100,39,0,0,0.510638298,250,0,49,14,0,1,94,48
971,6/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,50,90,40,140,47,0,0,0.544642857,456,0,65,15,0,4,112,61
971,7/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,40,70,20,110,39,0,0,0.585106383,478,0,55,12,,0,94,55
971,8/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,50,90,40,140,47,0,0,0.517543860,474,0,67,15,0,8,114,59
541,9/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,70,100,50,170,57,0,0,0.452554745,469,0,80,18,0,18,137,62
971,10/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,80,130,90,210,60,0,0,0.4375,463,0,84,19,0,21,144,63
971,11/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,60,90,40,150,53,0,0,0.4765625,470,0,75,17,0,14,128,61
503,12/3/2012,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,40,70,20,110,41,0,0,0.571428571,482,0,57,13,0,1,98,56
503,1/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,80,120,60,200,67,0,0,0.379888268,400,0,93,22,0,44,179,68
503,2/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,80,110,50,190,65,0,0,0.393939394,392,0,90,21,0,37,165,65
971,3/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,70,110,60,180,62,0,0,0.396226415,385,0,87,20,0,36,159,63
541,4/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,60,80,30,140,49,0,0,0.488188976,399,0,70,16,0,12,127,62
971,5/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,60,80,30,140,48,0,0,0.486956522,422,0,68,15,0,11,115,56
503,6/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,50,90,40,140,47,0,0,0.513513514,456,0,65,15,0,6,111,57
541,7/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,40,70,20,110,39,0,0,0.548387097,478,0,55,12,,0,93,51
971,8/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,50,90,40,140,47,0,0,0.486725664,474,0,67,15,0,11,113,55
541,9/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,70,100,50,170,57,0,0,0.424657534,469,0,80,18,0,27,146,62
503,10/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,80,130,90,210,60,0,0,0.411764706,463,0,84,19,0,31,153,63
541,11/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,60,90,40,150,53,0,0,0.448529412,470,0,75,17,0,21,136,61
541,12/3/2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Top 5 Products,Regular,40,70,20,110,41,0,0,0.538461538,482,0,57,13,0,1,104,56
801,6/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,80,50,130,46,0,0,0.398148148,367,0,62,15,0,19,108,43
801,7/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,70,40,120,43,0,0,0.41,388,0,57,14,0,16,100,41
435,8/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,70,40,120,42,0,0,0.418367347,384,0,56,13,0,15,98,41
435,9/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,80,50,140,48,0,0,0.380530973,380,0,65,15,0,22,113,43
435,10/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,100,80,150,47,0,0,0.378378378,375,0,64,15,0,22,111,42
435,11/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,80,50,140,53,0,0,0.354838710,380,0,71,17,0,27,124,44
801,12/3/2012,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,80,50,130,49,0,0,0.385964912,392,0,65,16,0,21,114,44
435,1/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,100,70,160,55,0,0,0.324137931,312,0,75,18,0,47,145,47
435,2/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,100,70,160,55,0,0,0.323741007,305,0,75,18,0,45,139,45
801,3/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,90,60,150,53,0,0,0.340909091,299,0,71,17,0,39,132,45
435,4/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,80,50,140,51,0,0,0.338582677,311,0,68,16,0,37,127,43
435,5/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,80,50,140,48,0,0,0.357142857,334,0,65,15,0,30,112,40
435,6/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,80,50,130,46,0,0,0.373831776,367,0,62,15,0,26,107,40
435,7/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,70,40,120,43,0,0,0.383838384,388,0,57,14,0,22,99,38
435,8/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,70,40,120,42,0,0,0.391752577,384,0,56,13,0,21,97,38
801,9/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,80,50,140,48,0,0,0.358333333,380,0,65,15,0,33,120,43
435,10/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,100,80,150,47,0,0,0.355932203,375,0,64,15,0,33,118,42
435,11/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,60,80,50,140,53,0,0,0.333333333,380,0,71,17,0,40,132,44
435,12/3/2013,West,Small Market,Colombian,Beans,Coffee,Utah,Top 5 Products,Regular,50,80,50,130,49,0,0,0.363636364,392,0,65,16,0,31,121,44
425,6/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,90,150,110,240,79,0,0,0.248704663,425,0,114,25,0,66,193,48
425,7/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,100,160,120,260,86,0,0,0.236966825,463,0,125,27,0,75,211,50
509,8/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,100,160,120,260,86,0,0,0.232227488,454,0,125,27,0,76,211,49
360,9/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,80,120,80,200,68,0,0,0.257485030,445,0,99,21,0,56,167,43
206,10/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,90,140,110,230,68,0,0,0.257485030,438,0,99,21,0,56,167,43
425,11/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,70,110,70,180,63,0,0,0.275641026,446,0,93,20,0,50,156,43
253,12/3/2012,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,80,120,80,200,72,0,0,0.261363636,461,0,104,23,0,58,176,46
206,1/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,60,100,70,160,53,0,0,0.282758621,338,0,77,16,0,59,145,41
360,2/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,70,100,70,170,58,0,0,0.264900662,331,0,84,18,0,65,151,40
509,3/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,70,110,80,180,61,0,0,0.25625,325,0,89,19,0,71,160,41
206,4/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,80,130,90,210,69,0,0,0.255555556,340,0,100,22,0,80,180,46
253,5/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,80,130,90,210,71,0,0,0.248554913,373,0,104,22,0,80,173,43
206,6/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,90,150,110,240,79,0,0,0.235602094,425,0,114,25,0,91,191,45
253,7/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,100,160,120,260,86,0,0,0.220095694,463,0,125,27,0,104,209,46
425,8/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,100,160,120,260,86,0,0,0.220095694,454,0,125,27,0,105,209,46
425,9/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,80,120,80,200,68,0,0,0.241573034,445,0,99,21,0,83,178,43
360,10/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,90,140,110,230,68,0,0,0.241573034,438,0,99,21,0,83,178,43
253,11/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,70,110,70,180,63,0,0,0.259036145,446,0,93,20,0,74,166,43
360,12/3/2013,West,Small Market,Colombian,Beans,Coffee,Washington,Top 5 Products,Regular,80,120,80,200,72,0,0,0.244680851,461,0,104,23,0,86,188,46
775,6/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.279069767,602,0,43,0,0,31,43,12
702,7/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.255813953,559,0,43,0,0,32,43,11
702,8/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.255813953,516,0,43,0,0,32,43,11
702,9/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.255813953,473,0,43,0,0,32,43,11
702,10/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,30,30,30,0,0,0,0.255813953,430,0,43,0,0,32,43,11
775,11/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.279069767,387,0,43,0,0,31,43,12
702,12/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.279069767,344,0,43,0,0,31,43,12
702,1/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,10,30,20,40,17,0,0,0.333333333,777,0,26,4,0,17,48,16
775,2/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.260869565,774,0,43,0,0,46,46,12
775,3/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.260869565,731,0,43,0,0,46,46,12
775,4/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.239130435,688,0,43,0,0,47,46,11
775,5/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.255813953,645,0,43,0,0,43,43,11
775,6/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.255813953,602,0,43,0,0,43,43,11
775,7/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.232558140,559,0,43,0,0,44,43,10
775,8/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.232558140,516,0,43,0,0,44,43,10
775,9/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.239130435,473,0,43,0,0,47,46,11
702,10/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,30,30,30,0,0,0,0.239130435,430,0,43,0,0,47,46,11
775,11/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.260869565,387,0,43,0,0,46,46,12
775,12/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Others,Regular,0,40,30,40,0,0,0,0.260869565,344,0,43,0,0,46,46,12
503,6/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,70,30,110,51,0,0,0.460869565,396,0,64,19,0,11,115,53
971,7/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,70,30,110,51,0,0,0.452173913,419,0,64,19,0,12,115,52
971,8/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,60,20,100,49,0,0,0.467889908,414,0,60,18,0,9,109,51
503,9/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,50,10,90,45,0,0,0.5,409,0,57,17,0,6,102,51
503,10/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,60,40,100,54,0,0,0.45,404,0,66,20,0,12,120,54
541,11/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,50,70,30,120,55,0,0,0.427419355,410,0,69,20,0,16,124,53
971,12/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,50,10,90,46,0,0,0.495145631,422,0,57,17,0,6,103,51
503,1/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,50,70,20,120,58,0,0,0.406896552,338,0,72,22,0,25,145,59
541,2/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,50,70,20,120,59,0,0,0.390070922,331,0,73,22,0,27,141,55
503,3/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,50,70,20,120,58,0,0,0.408759124,325,0,71,22,0,22,137,56
971,4/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,50,60,20,110,54,0,0,0.418604651,337,0,67,20,0,19,129,54
541,5/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,50,60,20,110,53,0,0,0.427350427,361,0,65,20,0,15,117,50
971,6/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,70,30,110,51,0,0,0.429824561,396,0,64,19,0,15,114,49
971,7/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,70,30,110,51,0,0,0.421052632,419,0,64,19,0,17,114,48
541,8/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,60,20,100,49,0,0,0.435185185,414,0,60,18,0,12,108,47
971,9/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,50,10,90,45,0,0,0.467889908,409,0,57,17,0,9,109,51
971,10/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,60,40,100,54,0,0,0.421875,404,0,66,20,0,18,128,54
503,11/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,50,70,30,120,55,0,0,0.401515152,410,0,69,20,0,24,132,53
971,12/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Others,Regular,40,50,10,90,46,0,0,0.463636364,422,0,57,17,0,9,110,51
435,6/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,30,50,40,80,36,0,0,0.247191011,828,0,53,10,0,31,89,22
801,7/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,30,60,50,90,39,0,0,0.21875,845,0,57,10,0,36,96,21
801,8/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,30,40,30,70,32,0,0,0.25,841,0,48,8,0,28,80,20
435,9/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,30,40,30,70,32,0,0,0.253164557,837,0,47,8,0,27,79,20
801,10/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,20,40,40,60,32,0,0,0.240506329,833,0,47,8,0,28,79,19
435,11/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,30,40,30,70,33,0,0,0.259259259,836,0,48,9,0,27,81,21
435,12/3/2012,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,30,40,30,70,31,0,0,0.259740260,844,0,46,8,0,26,77,20
435,1/3/2013,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Others,Regular,40,60,40,100,46,0,0,0.1953125,777,0,68,12,0,69,128,25
